kappa,rho,center_up_to_down,center_down_to_up,end_up_to_down,end_down_to_up,cost,direct_exp_weight,feedback_adj_rate,forgetting_factor,total_rewards,action_rewards,opinion_rewards,sp0_social_trust,sp1_social_trust,sp2_social_trust,sp0_request_rate,sp1_request_rate,sp2_request_rate,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,sp0_availability,sp1_availability,sp2_availability
3,0.131324491,"[0.9733688731491565, 0.9733688731491565, 0.9733688731491565]","[0.5793504033237695, 0.5793504033237695, 0.5793504033237695]","[0.6274093458987773, 0.6274093458987773, 0.6274093458987773]","[0.6912911288999021, 0.6912911288999021, 0.6912911288999021]","[0.6520341821014881, 0.6520341821014881, 0.6520341821014881]",0.313131727,0.421739056,0.57517108,52370.12852,8159.318136,44210.81038,0.553515695,0.503755414,0.574260157,69.73218291,15.39278534,14.67543096,0.295688623,48.80627472,0.052945019,6.185454545,0.051565959,44.40847033,0.256390056,0.25640548,0.256280167
4,0.897265237,"[0.572291040159762, 0.572291040159762, 0.572291040159762]","[0.5409109255857766, 0.5409109255857766, 0.5409109255857766]","[0.32648910062387587, 0.32648910062387587, 0.32648910062387587]","[0.46430567763745784, 0.46430567763745784, 0.46430567763745784]","[0.9700772400572896, 0.9700772400572896, 0.9700772400572896]",0.016197686,0.856934887,0.678251915,-22903.03866,24296.45436,-47199.49301,0.344087661,0.478192219,0.358316693,69.72581383,15.39484667,14.6797387,0.297278171,48.80201415,0.053133733,6.187472328,0.051914353,44.40858646,0.248777645,0.248452549,0.248760189
3,0.123193659,"[0.09021652273833751, 0.09021652273833751, 0.09021652273833751]","[0.08193406280130147, 0.08193406280130147, 0.08193406280130147]","[0.608617072366178, 0.608617072366178, 0.608617072366178]","[0.9249087905883789, 0.9249087905883789, 0.9249087905883789]","[0.06065835133194924, 0.06065835133194924, 0.06065835133194924]",0.588500301,0.020172503,0.923532256,27727.13129,-18462.85274,46189.98403,0.540640127,0.500569856,0.586664304,69.73220468,15.39266921,14.67552531,0.295815641,48.80608964,0.052908728,6.185603339,0.051500635,44.40848122,0.301811722,0.302997968,0.299977137
5,0.82370928,"[0.46842916661873457, 0.46842916661873457, 0.46842916661873457]","[0.13447449393570424, 0.13447449393570424, 0.13447449393570424]","[0.9437450432963669, 0.9437450432963669, 0.9437450432963669]","[0.7545870869420469, 0.7545870869420469, 0.7545870869420469]","[0.9031728849560022, 0.9031728849560022, 0.9031728849560022]",0.145348203,0.166470625,0.849955925,54322.99751,7059.799902,47263.1976,0.65842892,0.5182855,0.66781845,69.73387407,15.39234985,14.67417529,0.295303938,48.80716748,0.053072038,6.184819452,0.051475231,44.40856106,0.124246888,0.123938668,0.124666776
4,0.855678275,"[0.2288466378301382, 0.2288466378301382, 0.2288466378301382]","[0.31163856541737917, 0.31163856541737917, 0.31163856541737917]","[0.5398021157085896, 0.5398021157085896, 0.5398021157085896]","[0.7392626141943037, 0.7392626141943037, 0.7392626141943037]","[0.4734258949570358, 0.4734258949570358, 0.4734258949570358]",0.173885793,0.945270525,0.755331968,-38403.8364,9163.373185,-47567.20958,0.338203816,0.476521544,0.359792891,69.7255235,15.39504627,14.67982943,0.297332608,48.80182181,0.053220831,6.187639267,0.051718381,44.4086663,0.352186717,0.351615787,0.353927236
4,0.703250749,"[0.013859864920377732, 0.013859864920377732, 0.013859864920377732]","[0.1866368589550257, 0.1866368589550257, 0.1866368589550257]","[0.5484289514087141, 0.5484289514087141, 0.5484289514087141]","[0.1353681092336774, 0.1353681092336774, 0.1353681092336774]","[0.16239202652126553, 0.16239202652126553, 0.16239202652126553]",0.211215274,0.122156371,0.68811056,21666.73902,-25854.39072,47521.12974,0.595710245,0.508715956,0.608567205,69.7329305,15.39272727,14.67474143,0.295547088,48.80678643,0.052984939,6.185146071,0.051580475,44.4083542,0.184902304,0.185126148,0.185442678
7,0.551459504,"[0.17710559798404574, 0.17710559798404574, 0.17710559798404574]","[0.5434259847924113, 0.5434259847924113, 0.5434259847924113]","[0.5854788100533187, 0.5854788100533187, 0.5854788100533187]","[0.3478111022152007, 0.3478111022152007, 0.3478111022152007]","[0.3148528301715851, 0.3148528301715851, 0.3148528301715851]",0.069294,0.96493231,0.895397709,-56740.72177,-7474.665883,-49266.05589,0.254108125,0.462221069,0.277809828,69.72058066,15.39677735,14.68304119,0.298472147,48.79908184,0.053681727,6.188630013,0.052498639,44.40803484,0.278263001,0.278016694,0.278293921
9,0.628002356,"[0.18630684081465007, 0.18630684081465007, 0.18630684081465007]","[0.7598639271967113, 0.7598639271967113, 0.7598639271967113]","[0.2049943623878062, 0.2049943623878062, 0.2049943623878062]","[0.943790336754173, 0.943790336754173, 0.943790336754173]","[0.42656677540391685, 0.42656677540391685, 0.42656677540391685]",0.271924789,0.777348101,0.980286601,-8455.802305,42059.67873,-50515.48104,0.275466498,0.44815298,0.263827891,69.72023952,15.3969951,14.68316458,0.298316095,48.80067501,0.053358737,6.188938487,0.052309926,44.40680094,0.674103974,0.675141208,0.674083869
7,0.015751809,"[0.4581852058880031, 0.4581852058880031, 0.4581852058880031]","[0.566091183014214, 0.566091183014214, 0.566091183014214]","[0.36065521555021407, 0.36065521555021407, 0.36065521555021407]","[0.26140653444454076, 0.26140653444454076, 0.26140653444454076]","[0.6382640089467168, 0.6382640089467168, 0.6382640089467168]",0.922751599,0.052472326,0.726559167,49711.06556,-652.8865389,50363.9521,0.38111582,0.471500939,0.483165887,69.72839412,15.39372891,14.67827617,0.296860824,48.80389403,0.052868808,6.187000544,0.051736527,44.40803847,0.182948031,0.183349084,0.183123063
8,0.791044742,"[0.6387000969797373, 0.6387000969797373, 0.6387000969797373]","[0.11185795884579419, 0.11185795884579419, 0.11185795884579419]","[0.7251852740719914, 0.7251852740719914, 0.7251852740719914]","[0.37640739139169455, 0.37640739139169455, 0.37640739139169455]","[0.9465025720931589, 0.9465025720931589, 0.9465025720931589]",0.074547202,0.104802456,0.274786013,52375.99297,1882.679595,50493.31337,0.580327581,0.508487473,0.579274062,69.732593,15.39277445,14.67503175,0.295572491,48.80664489,0.052974052,6.185258574,0.051591363,44.40835783,0.056272691,0.056156923,0.055953221
5,0.210749046,"[0.7966619720682502, 0.7966619720682502, 0.7966619720682502]","[0.027438515182584527, 0.027438515182584527, 0.027438515182584527]","[0.2902623049542308, 0.2902623049542308, 0.2902623049542308]","[0.5952599425800145, 0.5952599425800145, 0.5952599425800145]","[0.5571104594320059, 0.5571104594320059, 0.5571104594320059]",0.371480426,0.677781102,0.46975686,-71018.12092,-22667.16283,-48350.95808,0.364727833,0.476235471,0.419039642,69.72750136,15.39413537,14.67876248,0.297024134,48.80298312,0.05290147,6.18746507,0.051486119,44.40853929,0.022344547,0.022407367,0.022405698
7,0.82370928,"[0.46842916661873457, 0.46842916661873457, 0.46842916661873457]","[0.13447449393570424, 0.13447449393570424, 0.13447449393570424]","[0.9437450432963669, 0.9437450432963669, 0.9437450432963669]","[0.7545870869420469, 0.7545870869420469, 0.7545870869420469]","[0.5203099986538291, 0.5203099986538291, 0.5203099986538291]",0.145348203,0.166470625,0.849955925,36061.66488,-13326.93392,49388.5988,0.662354866,0.519384818,0.670865236,69.73395754,15.39229178,14.67414988,0.295271276,48.80722918,0.053035747,6.184837598,0.051420795,44.40860461,0.125163709,0.124772165,0.124232989
6,0.561341813,"[0.1497143624909222, 0.1497143624909222, 0.1497143624909222]","[0.9276997496187687, 0.9276997496187687, 0.9276997496187687]","[0.6789401115104556, 0.6789401115104556, 0.6789401115104556]","[0.10485460145398974, 0.10485460145398974, 0.10485460145398974]","[0.016146853230893612, 0.016146853230893612, 0.016146853230893612]",0.739732246,0.334311534,0.950000601,-29662.70829,-41670.83204,12008.12375,0.294157882,0.465289821,0.515161335,69.72626021,15.39432045,14.67981854,0.297318091,48.80142261,0.052934132,6.187461441,0.051936128,44.4093268,0.112305897,0.112434477,0.112571657
9,0.831840586,"[0.5940762998349964, 0.5940762998349964, 0.5940762998349964]","[0.6491192844137549, 0.6491192844137549, 0.6491192844137549]","[0.8023781185224652, 0.8023781185224652, 0.8023781185224652]","[0.6130260682106018, 0.6130260682106018, 0.6130260682106018]","[0.5434020767174661, 0.5434020767174661, 0.5434020767174661]",0.97244622,0.262560328,0.647070971,48301.99034,4311.890544,43990.0998,0.412881421,0.479691536,0.48357624,69.72905825,15.39359826,14.6777427,0.296559608,48.80452549,0.052774451,6.186670296,0.051580475,44.40828888,0.274082889,0.274914716,0.274355689
7,0.471761647,"[0.8068924896977842, 0.8068924896977842, 0.8068924896977842]","[0.6454158647358418, 0.6454158647358418, 0.6454158647358418]","[0.43082370147109034, 0.43082370147109034, 0.43082370147109034]","[0.2498157281242311, 0.2498157281242311, 0.2498157281242311]","[0.9536145120300352, 0.9536145120300352, 0.9536145120300352]",0.784198432,0.065863449,0.312997586,58643.21908,9263.414692,49379.80439,0.433336213,0.482347038,0.50003459,69.72974052,15.39345309,14.67720559,0.296367265,48.80486663,0.053028488,6.186274723,0.051834513,44.40802758,0.120045872,0.119564834,0.120008565
6,0.300317582,"[0.21301135279238226, 0.21301135279238226, 0.21301135279238226]","[0.07064666861668228, 0.07064666861668228, 0.07064666861668228]","[0.7935027894377709, 0.7935027894377709, 0.7935027894377709]","[0.5403251818567515, 0.5403251818567515, 0.5403251818567515]","[0.23246080312877893, 0.23246080312877893, 0.23246080312877893]",0.901834667,0.972609589,0.235334674,-80260.53966,-30363.70932,-49896.83034,0.393240555,0.476338886,0.470193389,69.72862638,15.39375068,14.67802214,0.29671566,48.80400653,0.053122845,6.186840864,0.051533297,44.40818,0.11069657,0.108281727,0.108868989
10,0.703250749,"[0.013859864920377732, 0.013859864920377732, 0.013859864920377732]","[0.1866368589550257, 0.1866368589550257, 0.1866368589550257]","[0.5484289514087141, 0.5484289514087141, 0.5484289514087141]","[0.1353681092336774, 0.1353681092336774, 0.1353681092336774]","[0.986159429475665, 0.986159429475665, 0.986159429475665]",0.211215274,0.122156371,0.68811056,69440.33739,18229.032,51211.30539,0.602044169,0.509818749,0.613829121,69.733043,15.39264017,14.67471602,0.295521684,48.80685901,0.052970423,6.185095264,0.051613137,44.40833968,0.185453892,0.185551805,0.185286191
3,0.980175363,"[0.6772033831290901, 0.6772033831290901, 0.6772033831290901]","[0.21959526972845198, 0.21959526972845198, 0.21959526972845198]","[0.15743141995742918, 0.15743141995742918, 0.15743141995742918]","[0.7014010921493172, 0.7014010921493172, 0.7014010921493172]","[0.5200816329568625, 0.5200816329568625, 0.5200816329568625]",0.906380624,0.515419533,0.307881546,-43870.49997,-7115.649669,-36754.8503,0.408870299,0.479303043,0.473919477,69.7288405,15.39383778,14.67772092,0.296559608,48.80427509,0.052905099,6.187029577,0.0513591,44.40827073,0.182083615,0.18075391,0.180506986
7,0.98734169,"[0.25921310296282174, 0.25921310296282174, 0.25921310296282174]","[0.6863861466012895, 0.6863861466012895, 0.6863861466012895]","[0.11558136109262704, 0.11558136109262704, 0.11558136109262704]","[0.9119280548579991, 0.9119280548579991, 0.9119280548579991]","[0.8951501025818288, 0.8951501025818288, 0.8951501025818288]",0.201783774,0.917759461,0.196886428,14992.04533,64334.48445,-49342.43912,0.436533066,0.491759958,0.436134306,69.72927236,15.39368536,14.67744148,0.29642896,48.80413355,0.053086554,6.186539648,0.051700236,44.40851025,0.64941517,0.648347414,0.647601343
4,0.300317582,"[0.21301135279238226, 0.21301135279238226, 0.21301135279238226]","[0.07064666861668228, 0.07064666861668228, 0.07064666861668228]","[0.7935027894377709, 0.7935027894377709, 0.7935027894377709]","[0.5403251818567515, 0.5403251818567515, 0.5403251818567515]","[0.7985383475199341, 0.7985383475199341, 0.7985383475199341]",0.901834667,0.972609589,0.235334674,-48569.26484,-212.849667,-48356.41517,0.393071487,0.47640793,0.470483824,69.72865542,15.39382326,14.67792052,0.296708401,48.80393395,0.052992197,6.187044094,0.051533297,44.40818726,0.109149737,0.108808928,0.109739829
2,0.694382913,"[0.20313620617613196, 0.20313620617613196, 0.20313620617613196]","[0.9542623702064157, 0.9542623702064157, 0.9542623702064157]","[0.7464878133311867, 0.7464878133311867, 0.7464878133311867]","[0.6319287332519888, 0.6319287332519888, 0.6319287332519888]","[0.17056406665593385, 0.17056406665593385, 0.17056406665593385]",0.434370361,0.904621208,0.25749834,-44170.96377,-1716.38892,-42454.57485,0.441397694,0.49035279,0.453557818,69.72939938,15.39372528,14.67727454,0.296392669,48.80452549,0.052988568,6.186648521,0.05156233,44.40828162,0.400648376,0.400166975,0.400349991
9,0.131324491,"[0.9733688731491565, 0.9733688731491565, 0.9733688731491565]","[0.5793504033237695, 0.5793504033237695, 0.5793504033237695]","[0.6274093458987773, 0.6274093458987773, 0.6274093458987773]","[0.6912911288999021, 0.6912911288999021, 0.6912911288999021]","[0.42093633841723205, 0.42093633841723205, 0.42093633841723205]",0.313131727,0.421739056,0.57517108,44711.23654,-4210.136713,48921.37325,0.560493981,0.504528658,0.579684536,69.73231718,15.39281074,14.67527128,0.295655961,48.80648158,0.052897841,6.18539648,0.051696607,44.40827073,0.256163237,0.25613914,0.256137071
6,0.047896429,"[0.23956811022013427, 0.23956811022013427, 0.23956811022013427]","[0.9863538711704314, 0.9863538711704314, 0.9863538711704314]","[0.14049959897994996, 0.14049959897994996, 0.14049959897994996]","[0.24610448481515051, 0.24610448481515051, 0.24610448481515051]","[0.3482941429875791, 0.3482941429875791, 0.3482941429875791]",0.898042119,0.835308066,0.633848346,-45555.48343,4755.865868,-50311.3493,0.438044478,0.486847316,0.475206509,69.72939938,15.39348938,14.67751043,0.296614045,48.80434767,0.052988568,6.18661223,0.051558701,44.40827799,0.372835964,0.372062602,0.373979278
2,0.610918144,"[0.8389173747971654, 0.8389173747971654, 0.8389173747971654]","[0.22581099318340422, 0.22581099318340422, 0.22581099318340422]","[0.353800029810518, 0.353800029810518, 0.353800029810518]","[0.34165151869878174, 0.34165151869878174, 0.34165151869878174]","[0.2995248307660222, 0.2995248307660222, 0.2995248307660222]",0.98229653,0.689804035,0.161584784,-73158.74964,-30325.6678,-42833.08184,0.389913816,0.474992236,0.474980147,69.72859372,15.39372165,14.67808383,0.296701143,48.80403194,0.053039376,6.186902559,0.051540555,44.40818363,0.077858937,0.077937471,0.077560552
9,0.479892917,"[0.25298862127587196, 0.25298862127587196, 0.25298862127587196]","[0.1460836947336793, 0.1460836947336793, 0.1460836947336793]","[0.3199906987510622, 0.3199906987510622, 0.3199906987510622]","[0.38375261828303336, 0.38375261828303336, 0.38375261828303336]","[0.7311461298726499, 0.7311461298726499, 0.7311461298726499]",0.079093159,0.406957116,0.201998714,55269.35465,4546.703946,50722.6507,0.576403381,0.508249237,0.574267787,69.73246598,15.39286518,14.67506805,0.295590637,48.8066086,0.052955906,6.185360189,0.051504264,44.4083796,0.185552822,0.183610924,0.184239376
2,0.948012046,"[0.8699152111634612, 0.8699152111634612, 0.8699152111634612]","[0.34902507659047843, 0.34902507659047843, 0.34902507659047843]","[0.37385422438383104, 0.37385422438383104, 0.37385422438383104]","[0.7779754517227411, 0.7779754517227411, 0.7779754517227411]","[0.9703580885194242, 0.9703580885194242, 0.9703580885194242]",0.881806733,0.348914035,0.331688921,46762.95803,20963.24546,25799.71257,0.427925986,0.483848417,0.492196623,69.72945382,15.39354382,14.67740156,0.296479768,48.80440936,0.052930503,6.186608601,0.051475231,44.40849574,0.217831138,0.218835856,0.219156632
8,0.274276579,"[0.15804284786805511, 0.15804284786805511, 0.15804284786805511]","[0.3717345405742526, 0.3717345405742526, 0.3717345405742526]","[0.03603577222675085, 0.03603577222675085, 0.03603577222675085]","[0.6068615533970296, 0.6068615533970296, 0.6068615533970296]","[0.13553635198622943, 0.13553635198622943, 0.13553635198622943]",0.45278137,0.467224029,0.583397324,61862.10832,19709.41771,42152.69062,0.574120149,0.5123695,0.570066146,69.73240428,15.39291236,14.67508256,0.295681365,48.80610416,0.05302123,6.185367447,0.05148249,44.40874251,0.613211867,0.60863767,0.612003956
9,0.403076111,"[0.372215157225728, 0.372215157225728, 0.372215157225728]","[0.622584484629333, 0.622584484629333, 0.622584484629333]","[0.5889474249631167, 0.5889474249631167, 0.5889474249631167]","[0.8022040682844818, 0.8022040682844818, 0.8022040682844818]","[0.22904485078528525, 0.22904485078528525, 0.22904485078528525]",0.421477646,0.431122173,0.406842766,46378.2213,1652.9199,44725.3014,0.539410168,0.503702831,0.553212213,69.73183451,15.39298494,14.67557975,0.295764834,48.80614045,0.052977681,6.185538015,0.05156233,44.4084159,0.402913446,0.402816948,0.402315406
8,0.862859965,"[0.8310207991302013, 0.8310207991302013, 0.8310207991302013]","[0.7784294532425702, 0.7784294532425702, 0.7784294532425702]","[0.7122573724947869, 0.7122573724947869, 0.7122573724947869]","[0.8733505482599139, 0.8733505482599139, 0.8733505482599139]","[0.1303155759163201, 0.1303155759163201, 0.1303155759163201]",0.940215131,0.612793644,0.743849416,-56108.27159,-5634.08796,-50474.18363,0.438545544,0.486478147,0.478294934,69.72967157,15.39341317,14.67731446,0.296367265,48.80463074,0.052984939,6.186416258,0.051751043,44.40824896,0.384498494,0.384603811,0.3843043
4,0.324748696,"[0.5337035240232945, 0.5337035240232945, 0.5337035240232945]","[0.8163025564886629, 0.8163025564886629, 0.8163025564886629]","[0.4798971641995013, 0.4798971641995013, 0.4798971641995013]","[0.9597009383887053, 0.9597009383887053, 0.9597009383887053]","[0.294652616083622, 0.294652616083622, 0.294652616083622]",0.086283593,0.435355621,0.882160119,62026.32878,13790.5204,48235.80838,0.72045171,0.530709335,0.704414404,69.7345382,15.39219017,14.67367084,0.295115224,48.8074687,0.053075667,6.184710579,0.051290147,44.40873889,0.481004827,0.480889095,0.482290256
